date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:31:04	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:04%20GMT	https://diri.isb.edu/en/about-isb/isb-advantage.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/about-isb/isb-advantage.a1.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:05	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:05%20GMT	https://diri.isb.edu/en/about-isb/partnerships-associations.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/about-isb/partnerships-associations.a2.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:06	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:06%20GMT	https://diri.isb.edu/en/about-isb/history-milestones.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/about-isb/history-milestones.a3.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:07	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:07%20GMT	https://diri.isb.edu/en/study-isb.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb.a4.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:08	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:08%20GMT	https://diri.isb.edu/en/study-isb/post-graduate-programmes.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/post-graduate-programmes.a5.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:09	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:09%20GMT	https://diri.isb.edu/en/study-isb/advanced-management-programmes.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/advanced-management-programmes.a6.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:10	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:10%20GMT	https://diri.isb.edu/en/study-isb/doctoral-studies.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/doctoral-studies.a7.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:11	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:11%20GMT	https://diri.isb.edu/en/executive-education.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/executive-education.a8.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:12	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:12%20GMT	https://diri.isb.edu/en/executive-education/online-programmes.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/executive-education/online-programmes.a9.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:13	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:13%20GMT	https://diri.isb.edu/en/executive-education/open-programmes.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/executive-education/open-programmes.aa.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:14	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:14%20GMT	https://diri.isb.edu/en/executive-education/custom-programmes.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/executive-education/custom-programmes.ab.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:15	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:15%20GMT	https://diri.isb.edu/en/executive-education/find-program.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/executive-education/find-program.ac.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:16	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:16%20GMT	https://diri.isb.edu/en/research-thought-leadership.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership.ad.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:17	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:17%20GMT	https://diri.isb.edu/en/research-thought-leadership/faculty/area-leaders.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/faculty/area-leaders.ae.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:18	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:18%20GMT	https://diri.isb.edu/en/research-thought-leadership/faculty/programme-leaders.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/faculty/programme-leaders.af.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:19	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:19%20GMT	https://diri.isb.edu/en/research-thought-leadership/faculty/faculty-directory.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/faculty/faculty-directory.b0.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:20	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:20%20GMT	https://diri.isb.edu/en/research-thought-leadership/research-grid.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/research-grid.b1.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:21	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:21%20GMT	https://diri.isb.edu/en/research-thought-leadership/research-centres-institutes.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/research-centres-institutes.b2.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:22	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:22%20GMT	https://diri.isb.edu/en/research-thought-leadership/initiatives.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/initiatives.b3.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:23	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:23%20GMT	https://diri.isb.edu/en/research-thought-leadership/faculty/faculty-recruitment.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/faculty/faculty-recruitment.b4.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:24	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:24%20GMT	https://diri.isb.edu/en/study-isb/post-graduate-programmes/pgp-management.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/post-graduate-programmes/pgp-management.b5.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:25	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:25%20GMT	https://diri.isb.edu/en/study-isb/post-graduate-programmes/pgpmax.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/post-graduate-programmes/pgpmax.b6.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:26	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:26%20GMT	https://diri.isb.edu/en/study-isb/post-graduate-programmes/pgppro.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/post-graduate-programmes/pgppro.b7.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:27	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:27%20GMT	https://diri.isb.edu/en/study-isb/post-graduate-programmes/pgpmfab.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/post-graduate-programmes/pgpmfab.b8.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:28	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:28%20GMT	https://diri.isb.edu/en/study-isb/advanced-management-programmes/business-analytics.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/advanced-management-programmes/business-analytics.b9.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:29	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:29%20GMT	https://diri.isb.edu/en/demo-pages/amph.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/demo-pages/amph.ba.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:30	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:30%20GMT	https://diri.isb.edu/en/study-isb/advanced-management-programmes/ampi.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/advanced-management-programmes/ampi.bb.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:31	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:31%20GMT	https://diri.isb.edu/en/study-isb/advanced-management-programmes/ampmo.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/advanced-management-programmes/ampmo.bc.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:32	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:32%20GMT	https://diri.isb.edu/en/study-isb/advanced-management-programmes/amppp.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/advanced-management-programmes/amppp.bd.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:33	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:33%20GMT	https://diri.isb.edu/en/study-isb/doctoral-studies/fellow-programme-management.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/doctoral-studies/fellow-programme-management.be.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:34	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:34%20GMT	https://diri.isb.edu/en/study-isb/doctoral-studies/executive-fellow-programme-management.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/study-isb/doctoral-studies/executive-fellow-programme-management.bf.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:35	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:35%20GMT	https://diri.isb.edu/en/find-program.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/find-program.c0.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:36	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:36%20GMT	https://diri.isb.edu/en/program-finder-comparison.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/program-finder-comparison.c1.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:37	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:37%20GMT	https://diri.isb.edu/content/sites/isb/en/search.html	/home/rishabh_/websites/ISB/diri.isb.edu/content/sites/isb/en/search.c2.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:38	8276/8276	---M--	200	added ('OK')	application/javascript	etag:%222054-5b2e3dbd457c0%22	https://diri.isb.edu/etc.clientlibs/isb/components/content/localsearch/bloggrid.min.js	/home/rishabh_/websites/ISB/diri.isb.edu/etc.clientlibs/isb/components/content/localsearch/bloggrid.min.js	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:39	876/876	---M--	200	added ('OK')	image/svg+xml	etag:%2236c-5a951839b6e40%22	https://diri.isb.edu/content/dam/sites/isb/icons/close-w.svg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/icons/close-w.svg	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:40	97402/97402	---M-Z	200	added ('OK')	text/html	etag:W/%2217c7a-5b5693e08501e-gzip%22	https://diri.isb.edu/en/community.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/community.html	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:41	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:41%20GMT	https://diri.isb.edu/en/connect.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/connect.c6.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:42	2493/2493	---M--	200	added ('OK')	image/png	etag:%229bd-5a9518592f880%22	https://diri.isb.edu/content/dam/sites/isb/about-isb/Kellogg-F.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/about-isb/Kellogg-F.png	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:43	2733/2733	---M--	200	added ('OK')	image/png	etag:%22aad-5a9518583b640%22	https://diri.isb.edu/content/dam/sites/isb/about-isb/Wharton.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/about-isb/Wharton.png	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:44	1872/1872	---M--	200	added ('OK')	image/png	etag:%22750-5a95184dbdd80%22	https://diri.isb.edu/content/dam/sites/isb/about-isb/London_Business_School.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/about-isb/London_Business_School.png	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:45	5474/5474	---M--	200	added ('OK')	image/png	etag:%221562-5a95185747400%22	https://diri.isb.edu/content/dam/sites/isb/about-isb/MIT_Sloan1.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/about-isb/MIT_Sloan1.png	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:46	4032/4032	---M--	200	added ('OK')	image/png	etag:%22fc0-5a9518583b640%22	https://diri.isb.edu/content/dam/sites/isb/about-isb/Fletchers-New-F.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/about-isb/Fletchers-New-F.png	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:47	5919/5919	---M--	200	added ('OK')	image/png	etag:%22171f-5a95184dbdd80%22	https://diri.isb.edu/content/dam/sites/isb/about-isb/AACSB-F.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/about-isb/AACSB-F.png	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:48	6868/6868	---M--	200	added ('OK')	image/jpeg	etag:%221ad4-5a95184dbdd80%22	https://diri.isb.edu/content/dam/sites/isb/about-isb/AMBA-icon.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/about-isb/AMBA-icon.jpg	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:49	6442/6442	---M--	200	added ('OK')	image/jpeg	etag:%22192a-5a952e4e24600%22	https://diri.isb.edu/content/dam/sites/isb/images/equis.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/isb/images/equis.jpg	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:50	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:50%20GMT	https://diri.isb.edu/en/faro.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/faro.cf.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:51	42122/42122	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2001%20Dec%202020%2016:01:51%20GMT	https://diri.isb.edu/en/research-thought-leadership/initiatives/learning-resource-centre.html	/home/rishabh_/websites/ISB/diri.isb.edu/en/research-thought-leadership/initiatives/learning-resource-centre.d0.delayed	(from https://diri.isb.edu/en/community/blog-grid.html?cat=)
21:31:52	5297/5297	---M--	200	added ('OK')	image/jpeg	etag:%2214b1-5b1761a6a88c0%22	https://diri.isb.edu/content/dam/sites/diri/Abhishek-Sinha..jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Abhishek-Sinha..jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:31:54	29529/29529	---M--	200	added ('OK')	image/jpeg	etag:%227359-5a95332ba4080%22	https://diri.isb.edu/content/dam/sites/diri/WhatsApp-Image-2020-01-10-at-1.09.55-PM-4-300x300.jpeg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/WhatsApp-Image-2020-01-10-at-1.09.55-PM-4-300x300.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:31:54	17803/17803	---M--	200	added ('OK')	image/jpeg	etag:%22458b-5a95332ba4080%22	https://diri.isb.edu/content/dam/sites/diri/Prof-Raj-Srivatsa-300x254.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Prof-Raj-Srivatsa-300x254.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:31:55	9842/9842	---M--	200	added ('OK')	image/jpeg	etag:%222672-5b1732180d540%22	https://diri.isb.edu/content/dam/sites/diri/Shloka-Nath.jpeg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Shloka-Nath.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:31:56	18765/18765	---M--	200	added ('OK')	image/jpeg	etag:%22494d-5a95332aafe40%22	https://diri.isb.edu/content/dam/sites/diri/Ashwini-Chattre-2-3-300x300.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Ashwini-Chattre-2-3-300x300.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:31:57	22584/22584	---M--	200	added ('OK')	image/jpeg	etag:%225838-5b178c58b8400%22	https://diri.isb.edu/content/dam/sites/diri/Pawan-Bakhshi..jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Pawan-Bakhshi..jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:31:58	6704/6704	---M--	200	added ('OK')	image/jpeg	etag:%221a30-5b1746d528300%22	https://diri.isb.edu/content/dam/sites/diri/Dr.%20Ram%20Sewak-Sharma.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Dr.%20Ram%20Sewak-Sharma.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:31:59	16950/16950	---M--	200	added ('OK')	image/jpeg	etag:%224236-5a95332ba4080%22	https://diri.isb.edu/content/dam/sites/diri/wide-9297-300x300.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/wide-9297-300x300.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:00	18509/18509	---M--	200	added ('OK')	image/jpeg	etag:%22484d-5a95331b6da40%22	https://diri.isb.edu/content/dam/sites/diri/Bhagawan-Choudhary-1-2-300x281.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Bhagawan-Choudhary-1-2-300x281.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:01	16432/16432	---M--	200	added ('OK')	image/jpeg	etag:%224030-5a95331a79800%22	https://diri.isb.edu/content/dam/sites/diri/Prasanna-Tantri-1-2-300x300.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Prasanna-Tantri-1-2-300x300.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:02	15035/15035	---M--	200	added ('OK')	image/jpeg	etag:%223abb-5b174b9052c80%22	https://diri.isb.edu/content/dam/sites/diri/Shashwat%20Alok.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Shashwat%20Alok.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:03	16441/16441	---M--	200	added ('OK')	image/jpeg	etag:%224039-5a953319855c0%22	https://diri.isb.edu/content/dam/sites/diri/ub_desai1-3-918x1024-300x300.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/ub_desai1-3-918x1024-300x300.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:05	21096/21096	---M--	200	added ('OK')	image/jpeg	etag:%225268-5a95332aafe40%22	https://diri.isb.edu/content/dam/sites/diri/9L0A2077-2-300x276.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/9L0A2077-2-300x276.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:06	362588/362588	---M--	200	added ('OK')	image/jpeg	etag:%225885c-5a953329bbc00%22	https://diri.isb.edu/content/dam/sites/diri/Malavika-1024x1024.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Malavika-1024x1024.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:06	18100/18100	---M--	200	added ('OK')	image/jpeg	etag:%2246b4-5a953329bbc00%22	https://diri.isb.edu/content/dam/sites/diri/Ms.-Shilpa-Kumar_Apr-19-1-300x300.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Ms.-Shilpa-Kumar_Apr-19-1-300x300.jpg	(from https://diri.isb.edu/en/steering-committee.html)
21:32:08	38396/38396	---M--	200	added ('OK')	image/png	etag:%2295fc-5a953329bbc00%22	https://diri.isb.edu/content/dam/sites/diri/ptfinal.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/ptfinal.png	(from https://diri.isb.edu/en/AffiliatedFaculty.html)
21:32:09	54462/54462	---M--	200	added ('OK')	image/jpeg	etag:%22d4be-5a953319855c0%22	https://diri.isb.edu/content/dam/sites/diri/sade.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/sade.jpg	(from https://diri.isb.edu/en/AffiliatedFaculty.html)
21:32:09	15035/15035	---M--	200	added ('OK')	image/jpeg	etag:%223abb-5a95330a431c0%22	https://diri.isb.edu/content/dam/sites/diri/unnamed-1-300x300.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/unnamed-1-300x300.jpg	(from https://diri.isb.edu/en/AffiliatedFaculty.html)
21:32:11	59019/59019	---M--	200	added ('OK')	image/jpeg	etag:%22e68b-5a95332aafe40%22	https://diri.isb.edu/content/dam/sites/diri/srde.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/srde.jpg	(from https://diri.isb.edu/en/AffiliatedFaculty.html)
21:32:12	168187/168187	---M--	200	added ('OK')	image/jpeg	etag:%22290fb-5a95332aafe40%22	https://diri.isb.edu/content/dam/sites/diri/Aditya%20Murlidharan.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Aditya%20Murlidharan.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:13	57287/57287	---M--	200	added ('OK')	image/jpeg	etag:%22dfc7-5a95331b6da40%22	https://diri.isb.edu/content/dam/sites/diri/Anirudh.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Anirudh.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:13	7626/7626	---M--	200	added ('OK')	image/jpeg	etag:%221dca-5a95331a79800%22	https://diri.isb.edu/content/dam/sites/diri/Deepanshi-Gilhotra-Research-Associate-1-150x150.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Deepanshi-Gilhotra-Research-Associate-1-150x150.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:14	2335/2335	---M--	200	added ('OK')	image/png	etag:%2291f-5a95331b6da40%22	https://diri.isb.edu/content/dam/sites/diri/ghosticon.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/ghosticon.png	(from https://diri.isb.edu/en/our-people.html)
21:32:15	8416/8416	---M--	200	added ('OK')	image/jpeg	etag:%2220e0-5a953329bbc00%22	https://diri.isb.edu/content/dam/sites/diri/Manu-Devansh-150x150.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Manu-Devansh-150x150.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:16	20929/20929	---M--	200	added ('OK')	image/jpeg	etag:%2251c1-5a95330a431c0%22	https://diri.isb.edu/content/dam/sites/diri/Kshitijaa-Jaglan-1-300x300.jpeg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Kshitijaa-Jaglan-1-300x300.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:18	8033/8033	---M--	200	added ('OK')	image/jpeg	etag:%221f61-5a953319855c0%22	https://diri.isb.edu/content/dam/sites/diri/Divya-Kunwar-150x150.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Divya-Kunwar-150x150.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:19	694378/694378	---M--	200	added ('OK')	image/jpeg	etag:%22a986a-5a953329bbc00%22	https://diri.isb.edu/content/dam/sites/diri/Syed%20Anas-%20Research%20Associate.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Syed%20Anas-%20Research%20Associate.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:20	139988/139988	---M--	200	added ('OK')	image/jpeg	etag:%22222d4-5a95332aafe40%22	https://diri.isb.edu/content/dam/sites/diri/WhatsApp%20Image%202020-06-19%20at%2017.02.55%20(1).jpeg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/WhatsApp%20Image%202020-06-19%20at%2017.02.55%20(1).jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:21	4112/4112	---M--	200	added ('OK')	image/jpeg	etag:%221010-5a9533085ad40%22	https://diri.isb.edu/content/dam/sites/diri/Hema-Mani-D-150x150.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Hema-Mani-D-150x150.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:22	1284432/1284432	---M--	200	added ('OK')	image/jpeg	etag:%22139950-5a9533094ef80%22	https://diri.isb.edu/content/dam/sites/diri/Usha%20Kiran%20Nimishakavi-Intern.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Usha%20Kiran%20Nimishakavi-Intern.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:24	80690/80690	---M--	200	added ('OK')	image/jpeg	etag:%2213b32-5a953319855c0%22	https://diri.isb.edu/content/dam/sites/diri/prakhar.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/prakhar.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:24	1595674/1595674	---M--	200	added ('OK')	image/jpeg	etag:%2218591a-5a9533094ef80%22	https://diri.isb.edu/content/dam/sites/diri/Praveen%20P.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Praveen%20P.jpg	(from https://diri.isb.edu/en/our-people.html)
21:32:25	120827/120827	---M--	200	added ('OK')	image/png	etag:%221d7fb-5a95332ba4080%22	https://diri.isb.edu/content/dam/sites/diri/Anjor-Bhaskar-300x300.png	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/Anjor-Bhaskar-300x300.png	(from https://diri.isb.edu/en/our-people.html)
21:32:25	25759/25759	---M--	200	added ('OK')	image/jpeg	etag:%22649f-5a9533094ef80%22	https://diri.isb.edu/content/dam/sites/diri/bidisha-2.jpg	/home/rishabh_/websites/ISB/diri.isb.edu/content/dam/sites/diri/bidisha-2.jpg	(from https://diri.isb.edu/en/our-people.html)
